id,name,cost_net,vat,cost_gross,category
25843,Kabel,2584.27,12,2894.38,G
25844,Aparat,615.92,8,665.19,C
25845,Torba,2062.79,12,2310.32,F
25846,Płyta główna,4536.17,23,5579.49,E
25847,Szkło hartowane,4272.27,23,5254.89,E
25848,Mysz,3715.9,12,4161.81,H
25849,Telefon,239.95,12,268.74,F
25850,Kolumny,2632.17,23,3237.57,E
25851,Tablet,3109.22,8,3357.96,E
25852,Ładowarka,4268.64,12,4780.88,G
25853,Fotel,4005.32,12,4485.96,G
25854,Skaner,3605.4,5,3785.67,H
25855,Gramofon,1668.39,12,1868.6,G
25856,Fotel,1515.96,23,1864.63,B
25857,Chłodzenie,2894.34,23,3560.04,H
25858,Gramofon,625.2,8,675.22,E
25859,Konsola,3261.16,23,4011.23,C
25860,Konwerter,3032.53,12,3396.43,B
25861,Pralka,3727.06,8,4025.22,H
25862,Zasilacz,1005.28,23,1236.49,C
25863,Ładowarka,2680.73,5,2814.77,G
25864,Mikrofon,4402.38,8,4754.57,B
25865,Powerbank,3790.15,8,4093.36,H
25866,Kolumny,3444.03,5,3616.23,B
25867,Gramofon,1065.09,5,1118.34,B
25868,Mikser,1166.43,12,1306.4,D
25869,Powerbank,58.93,5,61.88,D
25870,Lodówka,1469.32,5,1542.79,D
25871,Nawigacja,2820.8,23,3469.58,D
25872,Kabel,3385.17,5,3554.43,F
25873,Podkładka,3491.79,8,3771.13,G
25874,Odtwarzacz,733.03,8,791.67,E
25875,Zasilacz,2906.23,23,3574.66,B
25876,Płyta główna,1777.32,12,1990.6,B
25877,Tablet,1891.73,23,2326.83,D
25878,Zmywarka,2645.1,23,3253.47,H
25879,Chłodzenie,1107.7,23,1362.47,F
25880,Mikser,4298.25,23,5286.85,G
25881,Bindownica,1865.46,12,2089.32,H
25882,Dysk,3271.52,12,3664.1,F
25883,Lokalizator,2254.45,23,2772.97,H
25884,Procesor,2983.01,12,3340.97,A
25885,Mikser,3178.58,23,3909.65,G
25886,Mikser,3175.04,23,3905.3,C
25887,Nawigacja,1484.14,12,1662.24,F
25888,Tuner,2974.99,12,3331.99,H
25889,Klawiatura,839.82,5,881.81,F
25890,Obudowa,3103.79,23,3817.66,A
25891,Lokalizator,2313.51,12,2591.13,D
25892,Podstawka,4271.06,23,5253.4,A
25893,Lampa biurkowa,2019.0,12,2261.28,F
25894,Torba,3225.18,8,3483.19,C
25895,Słuchawki,2879.0,23,3541.17,C
25896,Fotel,1952.13,8,2108.3,A
25897,Mikser,2088.81,23,2569.24,H
25898,Procesor,717.12,12,803.17,D
25899,Adapter,1228.15,8,1326.4,B
25900,Kolumny,882.85,8,953.48,C
25901,Antena,1921.62,8,2075.35,G
25902,Soundbar,232.91,12,260.86,B
25903,Odkurzacz,1144.02,12,1281.3,D
25904,Webcam,2354.21,23,2895.68,H
25905,Wzmacniacz sygnału,2584.06,8,2790.78,B
25906,Stacja dokująca,179.76,23,221.1,F
25907,Zasilacz,2099.58,23,2582.48,F
25908,Karta pamięci,3581.66,12,4011.46,H
25909,Klimatyzator,129.05,8,139.37,F
25910,Pralka,2592.77,23,3189.11,A
25911,Fotel,3768.79,8,4070.29,F
25912,Podstawka,1399.41,23,1721.27,E
25913,Kamera,1382.08,5,1451.18,E
25914,Podstawka,61.11,23,75.17,F
25915,Lodówka,677.03,12,758.27,C
25916,Kabel,859.33,12,962.45,H
25917,Lampa,1222.52,12,1369.22,B
25918,Kabel,4099.22,12,4591.13,H
25919,Mysz,155.77,5,163.56,E
25920,Głośnik,1696.44,8,1832.16,G
25921,Głośnik,3435.48,5,3607.25,C
25922,Webcam,3147.26,23,3871.13,F
25923,Drukarka,2490.35,12,2789.19,E
25924,Ładowarka,3958.98,23,4869.55,E
25925,Powerbank,1511.4,5,1586.97,A
25926,Słuchawki,1514.47,5,1590.19,H
25927,Głośnik,3932.6,12,4404.51,G
25928,Stacja dokująca,3584.07,23,4408.41,B
25929,Powerbank,2000.35,5,2100.37,H
25930,Telefon,4499.23,23,5534.05,E
25931,Słuchawki,4752.4,12,5322.69,C
25932,Subwoofer,4282.37,23,5267.32,F
25933,Robot kuchenny,2774.32,23,3412.41,E
25934,Interfejs audio,3401.47,12,3809.65,B
25935,Konwerter,2273.98,5,2387.68,D
25936,Smartband,2135.98,23,2627.26,E
25937,Mysz,1327.92,8,1434.15,B
25938,Kontroler,3702.3,8,3998.48,D
25939,Robot kuchenny,3536.88,8,3819.83,C
25940,Klawiatura,3150.58,12,3528.65,C
25941,Kamera,2251.21,12,2521.36,B
25942,Smartband,4893.48,12,5480.7,A
25943,Procesor,2953.2,8,3189.46,E
25944,Mikrofon,2219.77,23,2730.32,D
25945,Mikser,81.64,8,88.17,B
25946,Amplituner,2767.18,5,2905.54,E
25947,Kolumny,4229.46,8,4567.82,D
25948,Procesor,4508.45,23,5545.39,D
25949,Robot kuchenny,3402.75,5,3572.89,G
25950,Podkładka,4344.45,23,5343.67,C
25951,Płyta główna,3863.89,5,4057.08,H
25952,Adapter,2144.14,12,2401.44,E
25953,Słuchawki,2152.23,5,2259.84,B
25954,Podstawka,4906.04,23,6034.43,C
25955,Drukarka,2447.16,8,2642.93,F
25956,Kontroler,1105.15,12,1237.77,B
25957,Fotel,1456.25,23,1791.19,G
25958,Tablet,695.24,8,750.86,D
25959,Odkurzacz,863.25,8,932.31,A
25960,Obudowa,3229.36,12,3616.88,F
25961,Antena,1115.59,5,1171.37,H
25962,Robot kuchenny,2045.29,12,2290.72,F
25963,Telewizor,2748.01,8,2967.85,G
25964,Lodówka,3204.81,12,3589.39,E
25965,Uchwyt,2078.47,23,2556.52,H
25966,Uchwyt,3740.73,23,4601.1,D
25967,Filtr,1472.25,8,1590.03,C
25968,Aparat,605.2,12,677.82,F
25969,Mikrofon,2893.56,5,3038.24,A
25970,Robot kuchenny,1020.91,5,1071.96,C
25971,Niszczarka,3399.62,12,3807.57,H
25972,Pendrive,2098.03,5,2202.93,F
25973,Zasilacz,1904.38,5,1999.6,A
25974,Dysk,1846.44,8,1994.16,G
25975,Skaner,2625.99,5,2757.29,E
25976,Webcam,4884.98,8,5275.78,G
25977,Webcam,1385.45,23,1704.1,H
25978,Kabel,505.22,12,565.85,D
25979,Mysz,1665.15,12,1864.97,E
25980,Obiektyw,1373.69,8,1483.59,E
25981,Toster,1490.48,12,1669.34,C
25982,Equalizer,3330.34,23,4096.32,A
25983,Głośnik,2013.88,5,2114.57,D
25984,Smartband,388.97,12,435.65,H
25985,Kamera,4753.75,23,5847.11,E
25986,Telewizor,3303.33,23,4063.1,C
25987,Obudowa,315.99,23,388.67,B
25988,Szkło hartowane,4644.38,8,5015.93,G
25989,Konwerter,238.08,8,257.13,H
25990,Antena,4651.96,8,5024.12,B
25991,Tuner,1325.16,8,1431.17,E
25992,Zasilacz,1467.16,5,1540.52,A
25993,Szkło hartowane,242.39,5,254.51,E
25994,Słuchawki,1688.26,5,1772.67,B
25995,Ładowarka,2494.04,8,2693.56,H
25996,Wzmacniacz,1696.09,12,1899.62,E
25997,Kino domowe,4417.01,12,4947.05,D
25998,Adapter,1465.85,23,1803.0,E
25999,Torba,2295.67,8,2479.32,F
26000,Tuner,953.25,5,1000.91,H
26001,Pamięć RAM,1559.63,8,1684.4,D
26002,Dysk external,2582.52,12,2892.42,H
26003,Lodówka,915.57,5,961.35,F
26004,Robot kuchenny,3372.17,8,3641.94,D
26005,Torba,3983.63,5,4182.81,F
26006,Kamera,4486.55,5,4710.88,F
26007,Podstawka,3828.54,12,4287.96,D
26008,Powerbank,4274.54,23,5257.68,C
26009,Czajnik,4672.36,12,5233.04,C
26010,Mysz,3816.47,5,4007.29,D
26011,Mikrofon,4651.29,5,4883.85,H
26012,Subwoofer,414.81,12,464.59,G
26013,Wzmacniacz,4646.64,23,5715.37,E
26014,Kalkulator,4325.54,5,4541.82,C
26015,Powerbank,3471.76,5,3645.35,A
26016,Hub USB,2214.96,23,2724.4,B
26017,Mysz,2158.78,5,2266.72,B
26018,Pralka,3104.29,12,3476.8,H
26019,Laptop,107.72,12,120.65,A
26020,Amplituner,3745.1,8,4044.71,D
26021,Telefon,2319.2,23,2852.62,E
26022,Płyta główna,3871.29,12,4335.84,H
26023,Pamięć RAM,3829.3,8,4135.64,A
26024,Subwoofer,4794.64,5,5034.37,E
26025,Zasilacz,3117.56,8,3366.96,G
26026,Filtr,748.47,12,838.29,D
26027,Torba,4740.99,23,5831.42,B
26028,Konsola,2058.14,8,2222.79,C
26029,Powerbank,3614.02,23,4445.24,A
26030,Subwoofer,1920.09,5,2016.09,E
26031,Kino domowe,832.05,12,931.9,E
26032,Kalkulator,2440.61,23,3001.95,E
26033,Kabel,2303.09,8,2487.34,E
26034,Słuchawki,495.52,23,609.49,G
26035,Soundbar,1581.5,23,1945.24,A
26036,Etui,4559.41,23,5608.07,F
26037,Zmywarka,4105.26,8,4433.68,A
26038,Uchwyt,627.58,5,658.96,G
26039,Pralka,157.9,23,194.22,F
26040,Kalkulator,2169.59,12,2429.94,D
26041,Monitor,2731.47,5,2868.04,B
26042,Kabel,841.41,12,942.38,G
26043,Kabel,1310.32,12,1467.56,H
26044,Smartband,292.22,12,327.29,C
26045,Telewizor,1538.46,8,1661.54,B
26046,Drukarka,3527.4,5,3703.77,G
26047,Płyta główna,3393.07,12,3800.24,G
26048,Projektor,759.28,5,797.24,C
26049,Konsola,4997.37,12,5597.05,A
26050,Obudowa,208.82,5,219.26,G
26051,Toster,2514.13,12,2815.83,C
26052,Lokalizator,3687.98,8,3983.02,D
26053,Etui,2189.24,8,2364.38,G
26054,Smartwatch,3808.5,5,3998.93,D
26055,Smartband,3557.25,5,3735.11,D
26056,Amplituner,3776.58,12,4229.77,F
26057,Uchwyt,3451.66,5,3624.24,G
26058,Kolumny,2771.98,12,3104.62,H
26059,Ładowarka,55.37,5,58.14,D
26060,Obiektyw,3272.44,12,3665.13,A
26061,Wzmacniacz sygnału,267.34,23,328.83,H
26062,Interfejs audio,519.98,8,561.58,D
26063,Bindownica,3087.61,5,3241.99,H
26064,Dysk,1119.35,8,1208.9,F
26065,SSD,2442.52,12,2735.62,B
26066,Klimatyzator,1818.22,23,2236.41,G
26067,Fotel,621.08,5,652.13,C
26068,Wzmacniacz sygnału,2640.51,5,2772.54,E
26069,Telewizor,1436.82,5,1508.66,D
26070,Equalizer,678.98,23,835.15,E
26071,Router,820.83,23,1009.62,C
26072,Podkładka,3073.51,5,3227.19,B
26073,Płyta główna,611.01,8,659.89,G
26074,Antena,1737.89,8,1876.92,E
26075,Odkurzacz,670.87,5,704.41,B
26076,Interfejs audio,2618.29,23,3220.5,E
26077,Czajnik,1264.32,12,1416.04,F
26078,Chłodzenie,3862.93,12,4326.48,B
26079,Smartwatch,2774.85,5,2913.59,F
26080,Mikser,3405.75,12,3814.44,C
26081,Konsola,1190.32,8,1285.55,C
26082,Tuner,4644.7,5,4876.94,B
26083,Obiektyw,1153.61,23,1418.94,B
26084,Adapter,238.22,8,257.28,C
26085,Konwerter,251.78,8,271.92,C
26086,Niszczarka,2513.43,23,3091.52,E
26087,Telewizor,4384.37,23,5392.78,A
26088,Karta graficzna,1076.44,5,1130.26,C
26089,Pendrive,2488.64,23,3061.03,H
26090,Uchwyt,746.95,8,806.71,C
26091,Wzmacniacz sygnału,4893.59,5,5138.27,A
26092,Torba,4178.45,12,4679.86,C
26093,Smartwatch,3648.97,12,4086.85,E
26094,Szkło hartowane,905.06,12,1013.67,E
26095,Wzmacniacz sygnału,4506.92,8,4867.47,H
26096,Kontroler,198.62,12,222.45,B
26097,Obudowa,3006.89,12,3367.72,A
26098,Zasilacz,1433.82,23,1763.6,B
26099,Konsola,2675.81,8,2889.87,A
26100,Adapter,4693.81,5,4928.5,G
26101,Mikser,4032.98,12,4516.94,E
26102,Lokalizator,1975.05,23,2429.31,G
26103,Odkurzacz,246.12,8,265.81,C
26104,Pralka,4005.03,12,4485.63,E
26105,Mikrofon,633.0,12,708.96,A
26106,Lampa biurkowa,3470.67,12,3887.15,E
26107,Antena,3555.55,8,3839.99,A
26108,Płyta główna,3112.8,8,3361.82,C
26109,Chłodzenie,3124.41,5,3280.63,B
26110,Klawiatura,4161.57,12,4660.96,F
26111,Obudowa,3036.93,5,3188.78,E
26112,Statyw,2008.8,23,2470.82,H
26113,Smartband,1326.04,8,1432.12,C
26114,Mikser,1078.19,23,1326.17,C
26115,Statyw,1420.03,8,1533.63,A
26116,Switch,2622.04,12,2936.68,G
26117,Ładowarka,515.33,8,556.56,A
26118,Klimatyzator,114.61,8,123.78,H
26119,Głośnik,400.91,8,432.98,G
26120,Powerbank,3869.27,23,4759.2,F
26121,Torba,147.64,5,155.02,F
26122,Słuchawki,809.0,12,906.08,E
26123,Pendrive,2907.55,12,3256.46,C
26124,Adapter,4603.16,5,4833.32,G
26125,Ładowarka,1719.37,23,2114.83,F
26126,Modem,1866.2,5,1959.51,B
26127,Etui,633.86,5,665.55,D
26128,Klawiatura,4874.84,8,5264.83,H
26129,Kabel,1744.62,12,1953.97,E
26130,Dysk,4651.62,12,5209.81,A
26131,Fotel,4617.46,8,4986.86,D
26132,Kino domowe,437.77,23,538.46,G
26133,SSD,3087.68,12,3458.2,E
26134,Router,2036.55,8,2199.47,B
26135,Lampa biurkowa,4067.93,8,4393.36,B
26136,Karta graficzna,4289.05,8,4632.17,F
26137,Pendrive,2891.02,5,3035.57,B
26138,Odkurzacz,259.16,23,318.77,B
26139,Kalkulator,4001.71,12,4481.92,H
26140,Kolumny,691.18,23,850.15,H
26141,Modem,1963.09,23,2414.6,F
26142,Mysz,4452.81,5,4675.45,G
26143,Klimatyzator,4174.57,5,4383.3,D
26144,Konwerter,3985.44,23,4902.09,F
26145,Karta graficzna,1751.56,8,1891.68,H
26146,Powerbank,1765.19,8,1906.41,A
26147,Ładowarka,3031.34,5,3182.91,A
26148,Mikrofon,2834.0,12,3174.08,G
26149,Statyw,4572.78,5,4801.42,D
26150,Statyw,4304.86,5,4520.1,B
26151,Podstawka,699.19,8,755.13,E
26152,Webcam,3257.36,12,3648.24,C
26153,Uchwyt,3308.59,23,4069.57,F
26154,Odkurzacz,3382.17,23,4160.07,D
26155,Mikser,1252.57,12,1402.88,D
26156,Toster,2080.04,8,2246.44,F
26157,Hub USB,377.57,23,464.41,F
26158,Ładowarka,3490.02,8,3769.22,E
26159,Słuchawki,3394.03,23,4174.66,B
26160,Wzmacniacz sygnału,2078.17,12,2327.55,E
26161,Subwoofer,1732.59,23,2131.09,B
26162,Toster,4427.6,8,4781.81,F
26163,Karta pamięci,4711.51,8,5088.43,G
26164,Klawiatura,3636.16,23,4472.48,F
26165,Kabel,3509.2,23,4316.32,A
26166,Telefon,431.71,23,531.0,D
26167,Karta graficzna,3137.31,5,3294.18,C
26168,Fotel,2386.08,12,2672.41,E
26169,Mikrofon,4982.53,23,6128.51,G
26170,Mikser,1991.15,5,2090.71,E
26171,Konwerter,1415.91,12,1585.82,E
26172,Ładowarka,3088.64,12,3459.28,B
26173,Lokalizator,483.75,8,522.45,F
26174,Lampa,3464.84,8,3742.03,G
26175,Procesor,1596.61,8,1724.34,A
26176,Amplituner,4729.83,23,5817.69,G
26177,Mikser,2131.45,5,2238.02,H
26178,Kamera,3840.58,5,4032.61,A
26179,Mysz,3061.13,8,3306.02,A
26180,Nawigacja,156.54,23,192.54,H
26181,Nawigacja,3733.93,12,4182.0,C
26182,Karta pamięci,4998.75,8,5398.65,C
26183,Głośnik,2822.1,8,3047.87,D
26184,Kontroler,3542.9,5,3720.05,E
26185,Kabel,111.18,23,136.75,B
26186,Nawigacja,3992.67,12,4471.79,C
26187,Klimatyzator,1682.64,12,1884.56,H
26188,Monitor,701.66,12,785.86,G
26189,Karta graficzna,2694.6,12,3017.95,C
26190,Zmywarka,1394.76,12,1562.13,F
26191,Obudowa,3110.97,5,3266.52,A
26192,Tuner,4830.36,23,5941.34,D
26193,Zasilacz,2720.58,8,2938.23,E
26194,Tuner,2298.75,8,2482.65,B
26195,Odkurzacz,4089.32,23,5029.86,B
26196,SSD,4921.26,5,5167.32,C
26197,Telewizor,796.46,23,979.65,B
26198,Skaner,490.45,5,514.97,D
26199,Adapter,1834.92,23,2256.95,A
26200,Filtr,1143.67,23,1406.71,G
26201,Zasilacz,3000.87,12,3360.97,G
26202,Karta graficzna,287.2,5,301.56,B
26203,Konwerter,2660.56,8,2873.4,G
26204,Uchwyt,1407.39,8,1519.98,F
26205,Lampa biurkowa,181.29,5,190.35,A
26206,Powerbank,1873.01,5,1966.66,E
26207,Obudowa,853.08,8,921.33,H
26208,Klawiatura,215.31,5,226.08,A
26209,Pamięć RAM,2248.7,8,2428.6,A
26210,Mikrofon,2418.25,5,2539.16,F
26211,Wzmacniacz sygnału,210.54,8,227.38,G
26212,Mikser,912.1,12,1021.55,E
26213,Pralka,533.0,23,655.59,E
26214,Dysk,749.37,23,921.73,G
26215,Uchwyt,1204.9,5,1265.15,G
26216,Amplituner,3254.45,12,3644.98,H
26217,Szkło hartowane,4200.25,23,5166.31,E
26218,Skaner,3119.68,5,3275.66,B
26219,Tablet,1165.73,12,1305.62,G
26220,Amplituner,2530.56,8,2733.0,H
26221,Stacja dokująca,4252.56,23,5230.65,G
26222,Mysz,174.58,23,214.73,G
26223,Modem,2734.42,23,3363.34,B
26224,Powerbank,519.38,23,638.84,C
26225,Filtr,2418.07,12,2708.24,B
26226,Lokalizator,1162.76,8,1255.78,E
26227,Zasilacz,3302.79,8,3567.01,B
26228,Kolumny,52.48,8,56.68,F
26229,Mikrofon,421.83,12,472.45,C
26230,Smartwatch,1786.64,12,2001.04,G
26231,Wzmacniacz,2787.57,5,2926.95,D
26232,Uchwyt,1840.38,8,1987.61,H
26233,Odkurzacz,2481.25,12,2779.0,B
26234,Dysk external,1156.29,8,1248.79,H
26235,Wzmacniacz sygnału,3718.94,8,4016.46,C
26236,Mikser,2062.25,8,2227.23,D
26237,Filtr,2473.97,5,2597.67,D
26238,Drukarka,4775.76,8,5157.82,A
26239,Chłodzenie,384.86,8,415.65,C
26240,Statyw,1863.08,23,2291.59,C
26241,Smartband,1681.21,12,1882.96,H
26242,Klimatyzator,1455.36,5,1528.13,A
26243,Stacja dokująca,1672.38,8,1806.17,F
26244,Smartwatch,4894.35,12,5481.67,G
26245,Dysk,2421.45,8,2615.17,F
26246,Zasilacz,2299.16,5,2414.12,C
26247,Pralka,1754.72,5,1842.46,F
26248,Lampa,791.73,23,973.83,H
26249,Ładowarka,1962.42,23,2413.78,H
26250,Router,449.18,23,552.49,F
26251,Lampa,2472.79,12,2769.52,B
26252,Pralka,4030.94,5,4232.49,D
26253,Chłodzenie,1555.31,5,1633.08,A
26254,Wzmacniacz,1958.92,23,2409.47,A
26255,Kolumny,3308.79,5,3474.23,F
26256,Konsola,1344.19,12,1505.49,A
26257,Telefon,3007.8,12,3368.74,D
26258,Obudowa,751.54,5,789.12,D
26259,Amplituner,3881.14,12,4346.88,A
26260,Klimatyzator,606.69,23,746.23,A
26261,Ładowarka,2242.43,12,2511.52,A
26262,Powerbank,544.48,23,669.71,C
26263,Router,2964.61,23,3646.47,A
26264,Kino domowe,1548.04,5,1625.44,A
26265,Kolumny,3595.51,23,4422.48,A
26266,Lokalizator,4672.58,8,5046.39,A
26267,Ładowarka,1663.6,23,2046.23,E
26268,Chłodzenie,2572.14,23,3163.73,H
26269,Powerbank,2342.2,23,2880.91,D
26270,Szkło hartowane,87.77,8,94.79,C
26271,Niszczarka,1692.06,5,1776.66,H
26272,Drukarka,3562.02,8,3846.98,B
26273,Amplituner,1207.17,12,1352.03,F
26274,Equalizer,3097.7,23,3810.17,G
26275,Robot kuchenny,1678.6,5,1762.53,G
26276,Telewizor,3724.52,12,4171.46,A
26277,Nawigacja,4681.68,23,5758.47,D
26278,Głośnik,1145.55,23,1409.03,B
26279,Obiektyw,1108.1,8,1196.75,E
26280,Słuchawki,989.73,12,1108.5,A
26281,Fotel,4770.52,12,5342.98,H
26282,Uchwyt,1034.71,8,1117.49,A
26283,Lokalizator,3451.14,12,3865.28,D
26284,Wzmacniacz,3284.73,23,4040.22,B
26285,Konsola,4125.51,5,4331.79,F
26286,Modem,749.18,12,839.08,D
26287,Lampa,3345.68,8,3613.33,H
26288,Monitor,545.18,23,670.57,B
26289,Zmywarka,2128.43,23,2617.97,D
26290,Soundbar,4143.84,5,4351.03,F
26291,Głośnik,3765.73,23,4631.85,G
26292,Telewizor,507.23,12,568.1,D
26293,Adapter,1872.75,12,2097.48,E
26294,Router,3758.8,5,3946.74,H
26295,Niszczarka,2959.7,5,3107.68,H
26296,Mikrofon,4965.26,12,5561.09,G
26297,Router,4036.38,8,4359.29,D
26298,Kalkulator,1154.97,8,1247.37,D
26299,Chłodzenie,3734.08,12,4182.17,B
26300,Webcam,3849.55,8,4157.51,H
26301,Antena,4455.33,5,4678.1,D
26302,Bindownica,3812.66,12,4270.18,F
26303,Mysz,601.25,5,631.31,B
26304,Odtwarzacz,2215.67,8,2392.92,A
26305,Lampa,1263.58,23,1554.2,D
26306,Wzmacniacz,1444.54,8,1560.1,C
26307,Laptop,2066.89,5,2170.23,D
26308,Czajnik,3571.45,23,4392.88,B
26309,Słuchawki,2183.33,23,2685.5,G
26310,Ładowarka,145.94,5,153.24,H
26311,Wzmacniacz,771.84,23,949.36,C
26312,Soundbar,4734.2,12,5302.3,B
26313,Hub USB,295.97,8,319.65,D
26314,Słuchawki,834.31,8,901.05,G
26315,Mikser,3593.08,23,4419.49,H
26316,Uchwyt,1060.76,23,1304.73,H
26317,Chłodzenie,635.96,12,712.28,G
26318,Kino domowe,4052.3,8,4376.48,H
26319,Kolumny,2714.31,5,2850.03,E
26320,Powerbank,4740.37,12,5309.21,D
26321,Smartband,4099.39,12,4591.32,F
26322,Kalkulator,4839.9,8,5227.09,D
26323,Antena,2828.97,12,3168.45,B
26324,Karta pamięci,3864.41,12,4328.14,A
26325,Laptop,1854.11,5,1946.82,F
26326,Amplituner,1608.78,8,1737.48,F
26327,Switch,764.33,23,940.13,H
26328,Płyta główna,1529.16,12,1712.66,C
26329,Pendrive,4526.87,23,5568.05,F
26330,Zasilacz,1577.16,5,1656.02,D
26331,Niszczarka,1378.06,23,1695.01,G
26332,Wzmacniacz sygnału,3801.07,23,4675.32,A
26333,Interfejs audio,222.47,8,240.27,G
26334,Słuchawki,1424.48,12,1595.42,C
26335,Torba,4450.06,5,4672.56,G
26336,Wzmacniacz,2327.52,23,2862.85,H
26337,Konwerter,2874.76,8,3104.74,E
26338,Klimatyzator,3111.71,23,3827.4,A
26339,Dysk external,2867.8,8,3097.22,E
26340,Chłodzenie,3034.59,5,3186.32,D
26341,Stacja dokująca,257.72,8,278.34,B
26342,Podstawka,322.19,5,338.3,E
26343,Drukarka,812.81,8,877.83,E
26344,Klawiatura,3452.79,8,3729.01,B
26345,Smartwatch,2194.53,5,2304.26,H
26346,Telefon,4911.98,12,5501.42,B
26347,Torba,182.85,8,197.48,F
26348,Karta pamięci,2470.1,12,2766.51,G
26349,Konwerter,2175.48,5,2284.25,A
26350,Dysk external,302.54,5,317.67,F
26351,Ładowarka,4019.27,5,4220.23,H
26352,Gramofon,3537.01,23,4350.52,D
26353,Equalizer,2332.4,12,2612.29,C
26354,Wzmacniacz sygnału,948.51,5,995.94,G
26355,Switch,966.22,23,1188.45,D
26356,Skaner,1034.98,23,1273.03,G
26357,Ładowarka,4125.54,5,4331.82,F
26358,Płyta główna,2242.83,23,2758.68,F
26359,Zasilacz,2751.18,5,2888.74,A
26360,SSD,1162.82,8,1255.85,D
26361,Klimatyzator,3532.43,8,3815.02,A
26362,Uchwyt,1815.24,5,1906.0,C
26363,Webcam,2150.22,5,2257.73,C
26364,Soundbar,1185.9,23,1458.66,C
26365,Mikser,2644.4,23,3252.61,D
26366,Kabel,1752.48,12,1962.78,H
26367,Kontroler,1737.63,8,1876.64,A
26368,Skaner,3638.65,12,4075.29,F
26369,Laptop,4412.5,5,4633.12,H
26370,Nawigacja,1364.86,8,1474.05,C
26371,Interfejs audio,2646.41,5,2778.73,B
26372,Czajnik,3646.84,23,4485.61,C
26373,Karta pamięci,4535.01,23,5578.06,A
26374,Zasilacz,4090.3,5,4294.82,C
26375,Mikser,2888.59,12,3235.22,H
26376,Mysz,1904.91,23,2343.04,E
26377,Robot kuchenny,748.64,8,808.53,G
26378,Filtr,2541.25,12,2846.2,A
26379,Lampa biurkowa,2160.44,23,2657.34,C
26380,Uchwyt,1861.64,8,2010.57,B
26381,Gramofon,3195.61,23,3930.6,D
26382,Klimatyzator,728.44,23,895.98,E
26383,Obiektyw,2801.98,12,3138.22,C
26384,Etui,3989.47,5,4188.94,E
26385,Lokalizator,2950.31,5,3097.83,F
26386,Zasilacz,325.41,5,341.68,H
26387,Głośnik,2197.59,12,2461.3,D
26388,Adapter,683.54,12,765.56,E
26389,Kino domowe,3017.65,12,3379.77,B
26390,Skaner,2658.99,5,2791.94,B
26391,Laptop,1016.75,5,1067.59,E
26392,Tuner,1838.19,23,2260.97,C
26393,Pamięć RAM,186.32,12,208.68,E
26394,Antena,4891.95,5,5136.55,A
26395,Zasilacz,3394.94,23,4175.78,C
26396,Podkładka,1218.33,5,1279.25,H
26397,Subwoofer,2083.29,23,2562.45,F
26398,Uchwyt,3539.58,8,3822.75,D
26399,Webcam,3287.71,12,3682.24,F
26400,Wzmacniacz sygnału,71.93,23,88.47,H
26401,Tuner,607.26,5,637.62,E
26402,Telewizor,1534.6,5,1611.33,F
26403,Drukarka,3361.27,8,3630.17,B
26404,Pamięć RAM,2246.26,23,2762.9,E
26405,Kalkulator,3114.5,23,3830.84,A
26406,Laptop,416.76,5,437.6,C
26407,Lampa biurkowa,3344.01,8,3611.53,F
26408,Hub USB,4937.81,8,5332.83,B
26409,Adapter,4619.25,23,5681.68,H
26410,SSD,2301.17,8,2485.26,B
26411,Konsola,1269.44,5,1332.91,B
26412,Kolumny,2052.03,12,2298.27,H
26413,Telewizor,2018.0,5,2118.9,A
26414,Hub USB,2091.94,5,2196.54,E
26415,Skaner,3076.19,12,3445.33,C
26416,Klawiatura,473.62,8,511.51,E
26417,Mikser,3868.2,23,4757.89,F
26418,Powerbank,2604.29,5,2734.5,G
26419,Smartwatch,3951.63,12,4425.83,F
26420,Podkładka,4910.81,12,5500.11,G
26421,Drukarka,2009.51,5,2109.99,D
26422,Switch,273.14,8,294.99,F
26423,Czajnik,1467.8,5,1541.19,B
26424,Płyta główna,1611.1,5,1691.65,F
26425,Router,4537.98,5,4764.88,C
26426,Czajnik,85.32,23,104.94,B
26427,Klawiatura,1837.0,23,2259.51,E
26428,Stacja dokująca,3145.14,12,3522.56,C
26429,Klawiatura,3421.91,23,4208.95,E
26430,Lampa,1642.21,23,2019.92,F
26431,Powerbank,3212.7,12,3598.22,C
26432,Uchwyt,1402.21,23,1724.72,D
26433,Zmywarka,4451.82,23,5475.74,G
26434,Subwoofer,1551.54,23,1908.39,D
26435,Obiektyw,2727.29,12,3054.56,C
26436,Powerbank,1175.37,23,1445.71,H
26437,Ładowarka,1348.27,23,1658.37,E
26438,Equalizer,2906.44,23,3574.92,G
26439,Drukarka,2882.51,5,3026.64,G
26440,Czajnik,1324.01,23,1628.53,F
26441,Bindownica,3704.04,8,4000.36,E
26442,Zmywarka,2428.68,8,2622.97,G
26443,Karta graficzna,1701.35,23,2092.66,H
26444,Klawiatura,3676.55,12,4117.74,B
26445,Powerbank,382.67,12,428.59,E
26446,Torba,257.82,8,278.45,G
26447,Odkurzacz,1805.7,5,1895.99,C
26448,Kontroler,78.14,5,82.05,H
26449,Pralka,356.78,5,374.62,H
26450,Antena,4173.05,8,4506.89,G
26451,Zasilacz,4496.63,12,5036.23,H
26452,Obudowa,1109.43,8,1198.18,A
